solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
bromoethane,-0.74,-1.01,11.23,-9.29,1.94,-1.43,2.21,223.7,73.4,98.2,67.8,93.27,59.426,0.878928415,0,0,0.080045266,0,0,0,0,0,0,0,0.089462357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489688688,0,0,0,0,0,0,0,0,0,0,0.442603238,0,0,0,0.458298388,0.395517787,0.376683607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
bromomethane,-0.82,-0.89,9.46,-7.48,1.98,-1.38,2.12,185.2,50.3,72.7,47.4,70.206,53.867,0.82109232,0,0,0.26196755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423579371,0,0,0,0,0,0,0,0,0,0,0.423579371,0,0,0,0.346683424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bromotrifluoromethane,1.79,-0.38,11.3,-8.89,2.41,-0.69,2.2,217.9,71.2,94.5,66.9,90.55,69.396,0.7333146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600221915,0.600221915,0.601526745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
but_1_ene,1.38,-0.37,12.22,-9.37,2.85,-0.61,2.27,252.1,91.6,118.3,83.6,110.44,67.868,0,0,0,0.353118996,0,0,0,0,0,0,0,0.120418459,0.073227442,0.0276637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623246891,0,0,0,0,0,0,0,0,0,0,0.465401073,0,0,0,0.470282902,0.504455708,0.424719161,0.499573879,0.384037249,0.437737373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
but_1_yne,-0.16,-0.86,12.18,-9.39,2.79,-1.26,2.26,244.8,82.4,109.2,76.6,104.342,72.986,0,0,0,0.650475571,0,0,0,0,0,0,0,0.275916011,0.078628915,0.024303483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651905187,0,0,0,0,0,0,0,0,0,0,0.380278026,0,0,0,0.434603458,0.417448059,0.430314608,0.447470008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp,0,0,0,0,0,0,0,c-sp,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
buta_13_diene,0.61,-0.96,11.67,-8.78,2.89,-1.41,2.24,237.8,79.8,106.1,74.5,101.422,73.661,0,0,0,0.349726287,0,0,0,0,0,0,0,0.349726287,0.163848142,0.163848142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542488807,0,0,0,0,0,0,0,0,0,0,0.447484422,0,0,0,0.543865682,0.446107547,0.371756289,0.371756289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
butan_1_ol,-4.72,-5.12,13.82,-11.84,1.98,-6.59,2.32,271.4,105.5,132.6,95.7,122.893,64.972,0,0,0,0.104031198,0,0,0,0,0,0,0,0.005674429,0,0.117271532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450171366,0,0,0,0,0,0,0,0,0,0,0.50502418,0,0,0,0.618512759,0.342357215,0.42747365,0.338574263,0.374512313,0.295070307,0.395318553,0,0,0,0,0.894668303,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
butan_2_ol,-4.62,-5.2,13.62,-11.54,2.08,-5.7,2.31,269.4,106.5,132.4,96.6,122.275,62.105,0,0,0,0.088597939,0,0,0,0,0,0,0,0.102379841,0.003937686,0.017719588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519774575,0,0,0,0,0,0,0,0,0,0,0.399675147,0,0,0,0.59262177,0.442989695,0.537494163,0.582777554,0.395737461,0.409519362,0.137819016,0,0,0,0,0.631998631,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
butanenitrile,-3.64,-3.57,13.12,-10.96,2.16,-4.08,2.3,266.2,99.2,126,91.3,118.652,72.383,0,0,0,0.377021676,0,0,0,0,0,0,0,0.07704356,0.021309921,0.003278449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419641518,0,0,0,0,0,0,0,0,0,0,0.503241977,0,0,0,0.390135474,0.422919967,0.391774698,0.334401835,0.326205711,0,0,0,0,0.97369946,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
butanoic_acid,-6.35,-6.92,13.73,-12.27,1.46,-11.46,2.32,273.3,106.5,133.2,97.1,123.986,68.689,0,0,0,0.16425812,0,0,0,0,0,0,0,0.081226543,0.003610069,0.003610069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474724017,0,0,0,0,0,0,0,0,0,0,0.501799531,0,0,0,0.54331532,0.409742783,0.32851624,0.407937748,0.319491068,0,0,0,0,0,0,0.635372068,0.801435223,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1
butanone,-3.71,-5.05,13.31,-11.23,2.08,-6.09,2.3,263.4,100.3,126.6,91.5,118.062,68.42,0,0,0,0.338207425,0,0,0,0,0,0,0,0.094905145,0.006902192,0.003451096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586686349,0,0,0,0,0,0,0,0,0,0,0.496957849,0,0,0,0.538371003,0.433112569,0.36926729,0.345109617,0.381346127,0.379620579,0,0,0,0,0,0.653982724,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
butyraldehyde,-3.18,-5.07,13.18,-11.12,2.06,-6.09,2.3,263.4,100.3,126.6,91.5,118.062,68.42,0,0,0,0.338207425,0,0,0,0,0,0,0,0.094905145,0.006902192,0.003451096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586686349,0,0,0,0,0,0,0,0,0,0,0.496957849,0,0,0,0.538371003,0.433112569,0.36926729,0.345109617,0.381346127,0.379620579,0,0,0,0,0,0.653982724,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
chlorobenzene,-1.12,-2.13,14.31,-12.78,1.53,-2.69,2.34,279.9,111.2,134.9,104.2,128.964,80.916,0,0,0,0.192849918,0,0,0,0,0,0,0,0.194443719,0.19603752,0.180099511,0.180099511,0.071721044,0,0,0,0.838339315,0,0,0,0,0,0,0,0,0,0,0.506828711,0,0,0,0,0,0,0,0,0,0,0.508422512,0,0,0,0.503641109,0.463796085,0.479734095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chlorodifluoromethane,-0.5,-2.32,9.78,-7.5,2.28,-3.49,2.15,199.7,59.2,120.7,77.6,79.169,58.364,0,0,0,0.108517579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760979525,0,0,0,0,0.657887825,0.657887825,0,0,0,0,0.092239942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cl,0,0,0,0,f,f,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
chloroethane,-0.63,-1.26,10.36,-8.32,2.04,-1.62,2.2,218.3,69.9,94.5,64.6,89.854,55.776,0,0,0,0.082159961,0,0,0,0,0,0,0,0.095047798,0,0,0,0,0,0,0,0.858652144,0,0,0,0,0,0,0,0,0,0,0.510680544,0,0,0,0,0,0,0,0,0,0,0.447852338,0,0,0,0.430131562,0.372136295,0.391468051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
chloroethylene,-0.59,-1.06,9.57,-7.29,2.28,-1.52,2.16,204.1,60.6,84.2,57.2,81.349,63.002,0,0,0,0.322803244,0,0,0,0,0,0,0,0.180769817,0,0,0,0,0,0,0,0.741156249,0,0,0,0,0,0,0,0,0,0,0.544891876,0,0,0,0,0,0,0,0,0,0,0.450633329,0,0,0,0.444177264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
chlorofluoromethane,-0.77,-2.25,8.94,-6.91,2.03,-3.07,2.13,188.3,52.1,74.6,49.4,72.268,55.047,0,0,0,0.199551947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771950951,0,0,0,0,0.666923611,0,0,0,0,0,0.362344324,0,0,0,0,0,0,0,0,0,0,0.301953603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cl,0,0,0,0,f,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
chloromethane,-0.55,-1.14,8.15,-6.2,1.95,-1.59,2.11,179,46.8,68.9,44.2,66.679,53.995,0,0,0,0.259331234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745886026,0,0,0,0,0,0,0,0,0,0,0.419869618,0,0,0,0,0,0,0,0,0,0,0.459386758,0,0,0,0.416164886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cl,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cis_12_dimethylcyclohexane,1.58,0.02,17.94,-15.91,2.03,-0.05,2.45,332.7,171.6,185.6,155.3,165.813,72.688,0,0,0,0.013686963,0,0,0,0,0,0,0,0.011405803,0.009124642,0.004562321,0,0,0.145994277,0.120901511,0,0,0,0,0,0,0,0,0,0,0,0,0.558884341,0.305675517,0.212147934,0.613632195,0.35586105,0.39692194,0.529229254,0.428858188,0,0,0,0.339892926,0,0,0,0.524666933,0.424295867,0.408327743,0.456232115,0.246365342,0.444826312,0.305675517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cyanobenzene,-4.1,-4.14,15.1,-13.34,1.76,-5.19,2.36,292.9,116.6,141.3,109.5,135.626,88.867,0,0,0,0.325073852,0,0,0,0,0,0,0,0.189244872,0.186192535,0.183140198,0.184666367,0.184666367,0.064099069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486847694,0,0,0,0,0,0,0,0,0,0,0.483795357,0,0,0,0.483795357,0.419696288,0.433431803,0,0,0,0,0,0,0.914174823,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
cyclohepta_135_triene,-0.99,-1.97,14.7,-12.58,2.12,-2.74,2.35,286.9,118.3,141.4,110.1,134.028,77.553,0,0,0,0.193559708,0,0,0,0,0,0,0,0.200472554,0.193559708,0.197016131,0.179734014,0.179734014,0.013825693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404401532,0,0,0,0,0,0,0,0,0,0,0.489083904,0,0,0,0.530560984,0.532289196,0.494268539,0.43378113,0.540930254,0.476986422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
cycloheptanol,-5.48,-5.14,16.69,-15.7,0.99,-6.34,2.42,316.8,155.1,171.8,140.4,155.035,69.518,0,0,0,0.006690426,0,0,0,0,0,0,0,0.002230142,0.013380851,0.006690426,0.015610993,0.006690426,0.008920567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517392905,0.363513119,0.343441842,0.463869501,0.111507092,0,0,0,0,0,0,0.332291133,0,0,0,0.521853189,0.519623047,0.341211701,0.479480494,0.537464182,0.325600708,0.512932622,0,0,0,0,0.845223755,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
cyclohexane,1.23,0.01,14.73,-13.07,1.66,-0.04,2.36,289.4,129.8,150.5,117.3,136.339,61.862,0,0,0,0.01322353,0,0,0,0,0,0,0,0.01322353,0.01322353,0.01322353,0.01322353,0.01322353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379074521,0.614894135,0.295325499,0.597262762,0,0,0,0,0,0,0,0.555388251,0,0,0,0.449600013,0.595058841,0.511309819,0.385686286,0.506901975,0.407725502,0.376870599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cyclohexanol,-5.46,-5.28,15.12,-14.1,1.02,-6.85,2.37,296.4,135,156,121.7,140.827,66.298,0,0,0,0.010620758,0,0,0,0,0,0,0,0.012744909,0.012744909,0.004248303,0.004248303,0.016993212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54590695,0.403588796,0.240029126,0,0,0,0,0,0,0,0,0.361105765,0,0,0,0.552279405,0.401464644,0.373850674,0.594762436,0.361105765,0.501299768,0.465189191,0,0,0,0,0.832667411,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
cyclohexanone,-4.91,-5.14,15.38,-14.08,1.3,-5.86,2.36,292.1,128.7,150.5,117,137.826,70.114,0,0,0,0.127773198,0,0,0,0,0,0,0,0.033417606,0.033417606,0.011794449,0.011794449,0.011794449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422634424,0.528784465,0,0,0,0,0,0,0,0,0,0.532715948,0,0,0,0.515024275,0.461949254,0.518955758,0.342039022,0.324347349,0.518955758,0.35186773,0,0,0,0,0.774502154,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
cyclohexene,0.37,-0.53,14.4,-12.31,2.09,-0.73,2.34,282.3,119.1,141.6,108.7,131.197,69.122,0,0,0,0.193601082,0,0,0,0,0,0,0,0.193601082,0.017082448,0.017082448,0.011388299,0.011388299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64533694,0.478308556,0,0,0,0,0,0,0,0,0,0.567516898,0,0,0,0.504881253,0.484002705,0.484002705,0.446041709,0.373915816,0.459328058,0.447939759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
cyclohexylamine,-4.59,-5.08,15.58,-14.44,1.14,-4.96,2.37,296.6,137.1,156.1,124.1,141.319,67.056,0,0,0,0.010537387,0,0,0,0,0,0,0,0.010537387,0.010537387,0.012644864,0.012644864,0.023182251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41095808,0.533191765,0.271864576,0,0,0,0,0,0,0,0,0.522654378,0,0,0,0.368808533,0.543729152,0.566911402,0.358271147,0.535299242,0.299261781,0.383560874,0,0,0.743939498,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
cyclopentane,1.2,0.01,12.86,-11.34,1.52,-0.06,2.3,266.2,108.1,131,98.2,121.06,67.608,0,0,0,0.03581233,0,0,0,0,0,0,0,0.03581233,0.044765412,0.048346645,0.055509111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451235357,0.470932138,0,0,0,0,0,0,0,0,0,0.55150988,0,0,0,0.431538575,0.504953852,0.542556798,0.424376109,0.506744468,0.435119808,0.465560289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cyclopentanol,-5.49,-5.27,14.18,-13.06,1.12,-6.71,2.32,272.1,112.9,135.6,102.7,124.907,68.606,0,0,0,0.03641285,0,0,0,0,0,0,0,0.045516063,0.052798633,0.054619275,0.040054135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527986328,0,0,0,0,0,0,0,0,0,0,0.385976212,0,0,0,0.555295965,0.416927135,0.416927135,0.52980697,0.364128502,0.487932193,0.353204647,0,0,0,0,0.702768009,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
cyclopentanone,-4.7,-4.85,13.61,-12.47,1.14,-5.69,2.31,268.8,107.4,131.1,98,121.958,66.319,0,0,0,0.093786969,0,0,0,0,0,0,0,0.082753208,0.082753208,0.036779204,0.036779204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52226469,0,0,0,0,0,0,0,0,0,0,0.376986836,0,0,0,0.494680288,0.41192708,0.399054358,0.51674781,0.433994602,0.540654292,0,0,0,0,0,0.757651593,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
cyclopentene,0.56,-0.58,12.81,-10.85,1.96,-0.85,2.28,257.1,97.2,120.6,90,114.254,68.128,0,0,0,0.211308185,0,0,0,0,0,0,0,0.21969343,0.058696718,0.057019669,0.051988522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608768818,0,0,0,0,0,0,0,0,0,0,0.56851964,0,0,0,0.496406529,0.452803253,0.441063909,0.472927842,0.399137682,0.477958989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
